All Type of Report (All Grades) for 01-Apr-2024 to 31-Mar-2026,,,,,,,,,,
State,Commodity Group,Commodity,Date,MSP,Arrival Quantity 01-04-2024 to 31-03-2026,Arrival Unit,Min Price 01-04-2024 to 31-03-2026,Modal Price,Max Price 01-04-2024 to 31-03-2026,Price Unit
West Bengal,Vegetables,Onion,11-08-2024,-,629.4,Metric Tonnes,"3,432.30","3,531.66","3,628.90",Rs./Quintal
West Bengal,Vegetables,Potato,11-08-2024,-,"2,358.90",Metric Tonnes,"2,355.86","2,392.71","2,429.09",Rs./Quintal
West Bengal,Vegetables,Onion,12-08-2024,-,651.6,Metric Tonnes,"3,576.83","3,682.51","3,780.28",Rs./Quintal
West Bengal,Vegetables,Potato,12-08-2024,-,"3,536.90",Metric Tonnes,"2,403.82","2,438.43","2,468.80",Rs./Quintal
West Bengal,Vegetables,Onion,13-08-2024,-,840.75,Metric Tonnes,"3,766.63","3,874.28","3,970.25",Rs./Quintal
West Bengal,Vegetables,Potato,13-08-2024,-,"2,182.30",Metric Tonnes,"2,352.95","2,390.49","2,421.60",Rs./Quintal
West Bengal,Vegetables,Onion,14-08-2024,-,673.85,Metric Tonnes,"3,785.93","3,887.76","3,984.19",Rs./Quintal
West Bengal,Vegetables,Potato,14-08-2024,-,"2,288.10",Metric Tonnes,"2,347.18","2,384.16","2,415.58",Rs./Quintal
West Bengal,Vegetables,Onion,15-08-2024,-,491.65,Metric Tonnes,"3,637.62","3,734.10","3,836.97",Rs./Quintal
West Bengal,Vegetables,Potato,15-08-2024,-,"1,994.40",Metric Tonnes,"2,344.33","2,382.62","2,414.38",Rs./Quintal
West Bengal,Vegetables,Onion,16-08-2024,-,697.2,Metric Tonnes,"3,767.70","3,877.04","3,980.57",Rs./Quintal
West Bengal,Vegetables,Potato,16-08-2024,-,"2,299.20",Metric Tonnes,"2,339.86","2,378.74","2,410.20",Rs./Quintal
West Bengal,Vegetables,Onion,17-08-2024,-,699.05,Metric Tonnes,"3,769.21","3,873.69","3,971.93",Rs./Quintal
West Bengal,Vegetables,Potato,17-08-2024,-,"2,321.30",Metric Tonnes,"2,344.07","2,381.30","2,410.66",Rs./Quintal
West Bengal,Vegetables,Onion,18-08-2024,-,504.78,Metric Tonnes,"3,735.69","3,819.96","3,918.59",Rs./Quintal
West Bengal,Vegetables,Potato,18-08-2024,-,"2,000.70",Metric Tonnes,"2,355.46","2,393.97","2,426.32",Rs./Quintal
West Bengal,Vegetables,Onion,19-08-2024,-,718.82,Metric Tonnes,"3,744.30","3,846.46","3,962.73",Rs./Quintal
West Bengal,Vegetables,Potato,19-08-2024,-,"2,249.50",Metric Tonnes,"2,338.35","2,379.19","2,411.69",Rs./Quintal
West Bengal,Vegetables,Onion,20-08-2024,-,672.6,Metric Tonnes,"3,765.92","3,869.19","3,968.61",Rs./Quintal
West Bengal,Vegetables,Potato,20-08-2024,-,"2,002.80",Metric Tonnes,"2,343.94","2,383.77","2,416.59",Rs./Quintal
West Bengal,Vegetables,Onion,21-08-2024,-,650.1,Metric Tonnes,"3,808.04","3,925.58","4,026.47",Rs./Quintal
West Bengal,Vegetables,Potato,21-08-2024,-,"2,180.40",Metric Tonnes,"2,360.88","2,395.58","2,428.08",Rs./Quintal
West Bengal,Vegetables,Onion,22-08-2024,-,703.45,Metric Tonnes,"3,772.12","3,887.95","3,994.98",Rs./Quintal
West Bengal,Vegetables,Potato,22-08-2024,-,"2,348.30",Metric Tonnes,"2,352.05","2,389.71","2,422.96",Rs./Quintal
West Bengal,Vegetables,Onion,23-08-2024,-,674.3,Metric Tonnes,"3,783.78","3,898.31","4,009.02",Rs./Quintal
West Bengal,Vegetables,Potato,23-08-2024,-,"2,374.10",Metric Tonnes,"2,339.26","2,375.32","2,407.78",Rs./Quintal
West Bengal,Vegetables,Onion,24-08-2024,-,696.7,Metric Tonnes,"3,808.99","3,912.43","4,002.98",Rs./Quintal
West Bengal,Vegetables,Potato,24-08-2024,-,"2,253.70",Metric Tonnes,"2,341.48","2,378.59","2,409.04",Rs./Quintal
West Bengal,Vegetables,Onion,25-08-2024,-,591.65,Metric Tonnes,"3,764.27","3,851.45","3,949.44",Rs./Quintal
West Bengal,Vegetables,Potato,25-08-2024,-,"2,100.50",Metric Tonnes,"2,444.62","2,481.78","2,515.24",Rs./Quintal
West Bengal,Vegetables,Onion,26-08-2024,-,673.4,Metric Tonnes,"3,860.09","3,957.40","4,059.49",Rs./Quintal
West Bengal,Vegetables,Potato,26-08-2024,-,"2,184.90",Metric Tonnes,"2,334.97","2,371.42","2,402.04",Rs./Quintal
West Bengal,Vegetables,Onion,27-08-2024,-,754.15,Metric Tonnes,"3,947.90","4,065.63","4,164.85",Rs./Quintal
West Bengal,Vegetables,Potato,27-08-2024,-,"2,196.20",Metric Tonnes,"2,334.45","2,369.59","2,399.38",Rs./Quintal
West Bengal,Vegetables,Onion,28-08-2024,-,730.08,Metric Tonnes,"3,946.92","4,068.92","4,176.15",Rs./Quintal
West Bengal,Vegetables,Potato,28-08-2024,-,"2,299.10",Metric Tonnes,"2,349.14","2,384.84","2,416.37",Rs./Quintal
West Bengal,Vegetables,Onion,29-08-2024,-,735.28,Metric Tonnes,"3,984.03","4,085.76","4,191.52",Rs./Quintal
West Bengal,Vegetables,Potato,29-08-2024,-,"2,242.90",Metric Tonnes,"2,344.98","2,379.76","2,410.02",Rs./Quintal
West Bengal,Vegetables,Onion,30-08-2024,-,648.7,Metric Tonnes,"3,929.14","4,025.43","4,139.49",Rs./Quintal
West Bengal,Vegetables,Potato,30-08-2024,-,"2,308.40",Metric Tonnes,"2,340.62","2,375.45","2,405.82",Rs./Quintal
West Bengal,Vegetables,Onion,31-08-2024,-,501.2,Metric Tonnes,"3,838.55","3,945.71","4,065.51",Rs./Quintal
West Bengal,Vegetables,Potato,31-08-2024,-,"2,139.40",Metric Tonnes,"2,335.06","2,369.86","2,403.66",Rs./Quintal
West Bengal,Vegetables,Onion,01-09-2024,-,528.92,Metric Tonnes,"3,947.53","4,047.14","4,180.07",Rs./Quintal
West Bengal,Vegetables,Potato,01-09-2024,-,"2,097.90",Metric Tonnes,"2,346.28","2,378.16","2,410.62",Rs./Quintal
West Bengal,Vegetables,Onion,02-09-2024,-,795,Metric Tonnes,"3,954.16","4,056.34","4,172.82",Rs./Quintal
West Bengal,Vegetables,Potato,02-09-2024,-,"2,130.50",Metric Tonnes,"2,334.27","2,372.48","2,402.48",Rs./Quintal
West Bengal,Vegetables,Onion,03-09-2024,-,709.1,Metric Tonnes,"4,080.97","4,185.28","4,315.03",Rs./Quintal
West Bengal,Vegetables,Potato,03-09-2024,-,"2,340.30",Metric Tonnes,"2,339.71","2,371.82","2,402.02",Rs./Quintal
West Bengal,Vegetables,Onion,04-09-2024,-,709.25,Metric Tonnes,"4,095.15","4,207.75","4,331.87",Rs./Quintal
West Bengal,Vegetables,Potato,04-09-2024,-,"2,395.50",Metric Tonnes,"2,333.55","2,370.84","2,401.41",Rs./Quintal
West Bengal,Vegetables,Onion,05-09-2024,-,701.3,Metric Tonnes,"4,062.28","4,159.37","4,275.09",Rs./Quintal
West Bengal,Vegetables,Potato,05-09-2024,-,"2,370.90",Metric Tonnes,"2,326.13","2,364.37","2,396.01",Rs./Quintal
West Bengal,Vegetables,Onion,06-09-2024,-,744.35,Metric Tonnes,"4,174.59","4,284.77","4,396.85",Rs./Quintal
West Bengal,Vegetables,Potato,06-09-2024,-,"2,469.20",Metric Tonnes,"2,316.36","2,350.45","2,379.27",Rs./Quintal
West Bengal,Vegetables,Onion,07-09-2024,-,589.25,Metric Tonnes,"4,295.15","4,398.69","4,505.58",Rs./Quintal
West Bengal,Vegetables,Potato,07-09-2024,-,"1,944.40",Metric Tonnes,"2,312.17","2,346.97","2,377.32",Rs./Quintal
West Bengal,Vegetables,Onion,08-09-2024,-,505.27,Metric Tonnes,"4,273.46","4,363.62","4,448.78",Rs./Quintal
West Bengal,Vegetables,Potato,08-09-2024,-,"2,006.70",Metric Tonnes,"2,335.03","2,368.42","2,398.20",Rs./Quintal
West Bengal,Vegetables,Onion,09-09-2024,-,724.95,Metric Tonnes,"4,287.16","4,408.09","4,529.02",Rs./Quintal
West Bengal,Vegetables,Potato,09-09-2024,-,"2,212.50",Metric Tonnes,"2,310.32","2,344.59","2,372.95",Rs./Quintal
West Bengal,Vegetables,Onion,10-09-2024,-,695.3,Metric Tonnes,"4,296.81","4,406.55","4,519.80",Rs./Quintal
West Bengal,Vegetables,Potato,10-09-2024,-,"2,313.10",Metric Tonnes,"2,314.94","2,342.97","2,374.02",Rs./Quintal
West Bengal,Vegetables,Onion,11-09-2024,-,724.9,Metric Tonnes,"4,242.98","4,345.07","4,451.95",Rs./Quintal
West Bengal,Vegetables,Potato,11-09-2024,-,"2,441.00",Metric Tonnes,"2,305.26","2,331.43","2,361.23",Rs./Quintal
West Bengal,Vegetables,Onion,12-09-2024,-,708.97,Metric Tonnes,"4,226.94","4,333.71","4,446.30",Rs./Quintal
West Bengal,Vegetables,Potato,12-09-2024,-,"2,351.39",Metric Tonnes,"2,289.41","2,322.43","2,348.55",Rs./Quintal
West Bengal,Vegetables,Onion,13-09-2024,-,707.6,Metric Tonnes,"4,208.95","4,336.31","4,444.56",Rs./Quintal
West Bengal,Vegetables,Potato,13-09-2024,-,"2,416.90",Metric Tonnes,"2,286.34","2,320.01","2,347.24",Rs./Quintal
West Bengal,Vegetables,Onion,14-09-2024,-,669.42,Metric Tonnes,"4,213.54","4,359.22","4,465.16",Rs./Quintal
West Bengal,Vegetables,Potato,14-09-2024,-,"2,233.70",Metric Tonnes,"2,299.94","2,332.45","2,362.95",Rs./Quintal
West Bengal,Vegetables,Onion,15-09-2024,-,580,Metric Tonnes,"4,205.59","4,344.98","4,444.21",Rs./Quintal
West Bengal,Vegetables,Potato,15-09-2024,-,"1,846.60",Metric Tonnes,"2,302.53","2,336.19","2,368.75",Rs./Quintal
West Bengal,Vegetables,Onion,16-09-2024,-,640.3,Metric Tonnes,"4,247.11","4,384.07","4,498.41",Rs./Quintal
West Bengal,Vegetables,Potato,16-09-2024,-,"2,093.90",Metric Tonnes,"2,300.20","2,333.04","2,360.97",Rs./Quintal
West Bengal,Vegetables,Onion,17-09-2024,-,764.33,Metric Tonnes,"4,370.35","4,494.28","4,606.97",Rs./Quintal
West Bengal,Vegetables,Potato,17-09-2024,-,"2,350.60",Metric Tonnes,"2,300.62","2,331.05","2,357.14",Rs./Quintal
West Bengal,Vegetables,Onion,18-09-2024,-,758.68,Metric Tonnes,"4,407.18","4,527.48","4,634.72",Rs./Quintal
West Bengal,Vegetables,Potato,18-09-2024,-,"2,163.90",Metric Tonnes,"2,300.61","2,333.68","2,360.14",Rs./Quintal
West Bengal,Vegetables,Onion,19-09-2024,-,660.58,Metric Tonnes,"4,355.44","4,474.46","4,583.49",Rs./Quintal
West Bengal,Vegetables,Potato,19-09-2024,-,"2,299.90",Metric Tonnes,"2,297.66","2,325.87","2,353.89",Rs./Quintal
West Bengal,Vegetables,Onion,20-09-2024,-,684.65,Metric Tonnes,"4,421.11","4,556.39","4,664.97",Rs./Quintal
West Bengal,Vegetables,Potato,20-09-2024,-,"2,368.70",Metric Tonnes,"2,304.81","2,338.18","2,370.61",Rs./Quintal
West Bengal,Vegetables,Onion,21-09-2024,-,638.17,Metric Tonnes,"4,417.48","4,538.23","4,643.86",Rs./Quintal
West Bengal,Vegetables,Potato,21-09-2024,-,"2,215.20",Metric Tonnes,"2,316.87","2,353.85","2,388.30",Rs./Quintal
West Bengal,Vegetables,Onion,22-09-2024,-,680.18,Metric Tonnes,"4,415.52","4,541.59","4,648.70",Rs./Quintal
West Bengal,Vegetables,Potato,22-09-2024,-,"2,200.35",Metric Tonnes,"2,316.70","2,354.22","2,385.85",Rs./Quintal
West Bengal,Vegetables,Onion,23-09-2024,-,743.4,Metric Tonnes,"4,438.30","4,559.51","4,670.51",Rs./Quintal
West Bengal,Vegetables,Potato,23-09-2024,-,"2,204.00",Metric Tonnes,"2,320.05","2,353.32","2,397.30",Rs./Quintal
West Bengal,Vegetables,Onion,24-09-2024,-,801.7,Metric Tonnes,"4,579.03","4,691.51","4,794.67",Rs./Quintal
West Bengal,Vegetables,Potato,24-09-2024,-,"2,330.50",Metric Tonnes,"2,330.69","2,371.07","2,400.40",Rs./Quintal
West Bengal,Vegetables,Onion,25-09-2024,-,794.15,Metric Tonnes,"4,495.54","4,624.36","4,724.66",Rs./Quintal
West Bengal,Vegetables,Potato,25-09-2024,-,"2,285.30",Metric Tonnes,"2,329.84","2,377.19","2,415.58",Rs./Quintal
West Bengal,Vegetables,Onion,26-09-2024,-,700.65,Metric Tonnes,"4,488.58","4,600.70","4,709.29",Rs./Quintal
West Bengal,Vegetables,Potato,26-09-2024,-,"2,231.60",Metric Tonnes,"2,349.76","2,396.43","2,431.62",Rs./Quintal
West Bengal,Vegetables,Onion,27-09-2024,-,740.35,Metric Tonnes,"4,540.09","4,653.04","4,758.86",Rs./Quintal
West Bengal,Vegetables,Potato,27-09-2024,-,"2,239.80",Metric Tonnes,"2,346.90","2,389.52","2,425.37",Rs./Quintal
West Bengal,Vegetables,Onion,28-09-2024,-,521.3,Metric Tonnes,"4,402.07","4,511.06","4,632.65",Rs./Quintal
West Bengal,Vegetables,Potato,28-09-2024,-,"1,951.80",Metric Tonnes,"2,340.35","2,382.14","2,418.33",Rs./Quintal
West Bengal,Vegetables,Onion,29-09-2024,-,560.52,Metric Tonnes,"4,466.15","4,584.50","4,707.66",Rs./Quintal
West Bengal,Vegetables,Potato,29-09-2024,-,"2,019.40",Metric Tonnes,"2,368.33","2,411.27","2,449.02",Rs./Quintal
West Bengal,Vegetables,Onion,30-09-2024,-,611.7,Metric Tonnes,"4,488.27","4,625.92","4,738.12",Rs./Quintal
West Bengal,Vegetables,Potato,30-09-2024,-,"2,002.70",Metric Tonnes,"2,352.32","2,399.26","2,429.88",Rs./Quintal
West Bengal,Vegetables,Onion,01-10-2024,-,722.6,Metric Tonnes,"4,501.74","4,626.82","4,733.47",Rs./Quintal
West Bengal,Vegetables,Potato,01-10-2024,-,"2,233.70",Metric Tonnes,"2,377.96","2,420.15","2,455.36",Rs./Quintal
West Bengal,Vegetables,Onion,02-10-2024,-,545.61,Metric Tonnes,"4,437.86","4,565.81","4,682.62",Rs./Quintal
West Bengal,Vegetables,Potato,02-10-2024,-,"2,087.50",Metric Tonnes,"2,381.88","2,420.38","2,459.68",Rs./Quintal
West Bengal,Vegetables,Onion,03-10-2024,-,830.5,Metric Tonnes,"4,451.36","4,571.72","4,717.86",Rs./Quintal
West Bengal,Vegetables,Potato,03-10-2024,-,"2,131.70",Metric Tonnes,"2,384.03","2,422.25","2,461.49",Rs./Quintal
West Bengal,Vegetables,Onion,04-10-2024,-,761.3,Metric Tonnes,"4,398.60","4,531.91","4,638.19",Rs./Quintal
West Bengal,Vegetables,Potato,04-10-2024,-,"2,121.90",Metric Tonnes,"2,383.56","2,422.21","2,458.62",Rs./Quintal
West Bengal,Vegetables,Onion,05-10-2024,-,686.9,Metric Tonnes,"4,378.34","4,496.19","4,602.10",Rs./Quintal
West Bengal,Vegetables,Potato,05-10-2024,-,"1,963.50",Metric Tonnes,"2,387.11","2,429.44","2,467.06",Rs./Quintal
West Bengal,Vegetables,Onion,06-10-2024,-,553.75,Metric Tonnes,"4,379.56","4,497.25","4,607.24",Rs./Quintal
West Bengal,Vegetables,Potato,06-10-2024,-,"1,987.70",Metric Tonnes,"2,379.16","2,419.93","2,463.10",Rs./Quintal
West Bengal,Vegetables,Onion,07-10-2024,-,744.6,Metric Tonnes,"4,329.62","4,438.98","4,548.45",Rs./Quintal
West Bengal,Vegetables,Potato,07-10-2024,-,"1,980.70",Metric Tonnes,"2,375.29","2,416.30","2,449.86",Rs./Quintal
West Bengal,Vegetables,Onion,08-10-2024,-,587.75,Metric Tonnes,"4,351.44","4,469.56","4,603.59",Rs./Quintal
West Bengal,Vegetables,Potato,08-10-2024,-,"1,929.30",Metric Tonnes,"2,375.09","2,416.19","2,451.20",Rs./Quintal
West Bengal,Vegetables,Onion,09-10-2024,-,625.76,Metric Tonnes,"4,367.79","4,489.96","4,617.44",Rs./Quintal
West Bengal,Vegetables,Potato,09-10-2024,-,"2,093.90",Metric Tonnes,"2,377.48","2,422.50","2,459.10",Rs./Quintal
West Bengal,Vegetables,Onion,10-10-2024,-,615.65,Metric Tonnes,"4,426.39","4,547.10","4,663.09",Rs./Quintal
West Bengal,Vegetables,Potato,10-10-2024,-,"2,075.70",Metric Tonnes,"2,375.60","2,419.62","2,456.25",Rs./Quintal
West Bengal,Vegetables,Onion,11-10-2024,-,542.1,Metric Tonnes,"4,340.96","4,452.52","4,566.34",Rs./Quintal
West Bengal,Vegetables,Potato,11-10-2024,-,"1,887.10",Metric Tonnes,"2,365.08","2,409.89","2,446.00",Rs./Quintal
West Bengal,Vegetables,Onion,12-10-2024,-,513.9,Metric Tonnes,"4,364.93","4,469.28","4,560.55",Rs./Quintal
West Bengal,Vegetables,Potato,12-10-2024,-,"1,831.90",Metric Tonnes,"2,366.80","2,410.17","2,445.76",Rs./Quintal
West Bengal,Vegetables,Onion,13-10-2024,-,544.8,Metric Tonnes,"4,371.70","4,482.34","4,586.64",Rs./Quintal
West Bengal,Vegetables,Potato,13-10-2024,-,"1,996.10",Metric Tonnes,"2,365.16","2,409.59","2,446.19",Rs./Quintal
West Bengal,Vegetables,Onion,14-10-2024,-,670.05,Metric Tonnes,"4,454.05","4,555.88","4,654.29",Rs./Quintal
West Bengal,Vegetables,Potato,14-10-2024,-,"1,705.60",Metric Tonnes,"2,362.73","2,405.85","2,438.02",Rs./Quintal
West Bengal,Vegetables,Onion,15-10-2024,-,576.15,Metric Tonnes,"4,382.98","4,481.60","4,582.18",Rs./Quintal
West Bengal,Vegetables,Potato,15-10-2024,-,"1,788.00",Metric Tonnes,"2,370.62","2,414.77","2,450.79",Rs./Quintal
West Bengal,Vegetables,Onion,16-10-2024,-,637.8,Metric Tonnes,"4,349.37","4,462.84","4,583.70",Rs./Quintal
West Bengal,Vegetables,Potato,16-10-2024,-,"1,867.00",Metric Tonnes,"2,377.96","2,421.45","2,456.29",Rs./Quintal
West Bengal,Vegetables,Onion,17-10-2024,-,640.85,Metric Tonnes,"4,386.32","4,496.39","4,599.55",Rs./Quintal
West Bengal,Vegetables,Potato,17-10-2024,-,"2,005.20",Metric Tonnes,"2,381.71","2,421.35","2,456.23",Rs./Quintal
West Bengal,Vegetables,Onion,18-10-2024,-,620.6,Metric Tonnes,"4,362.92","4,483.20","4,589.37",Rs./Quintal
West Bengal,Vegetables,Potato,18-10-2024,-,"1,921.10",Metric Tonnes,"2,369.14","2,411.45","2,443.53",Rs./Quintal
West Bengal,Vegetables,Onion,19-10-2024,-,695.35,Metric Tonnes,"4,376.75","4,494.79","4,608.84",Rs./Quintal
West Bengal,Vegetables,Potato,19-10-2024,-,"2,197.40",Metric Tonnes,"2,370.38","2,409.07","2,441.32",Rs./Quintal
West Bengal,Vegetables,Onion,20-10-2024,-,537.65,Metric Tonnes,"4,364.79","4,469.46","4,577.16",Rs./Quintal
West Bengal,Vegetables,Potato,20-10-2024,-,"2,122.00",Metric Tonnes,"2,371.32","2,409.82","2,440.71",Rs./Quintal
West Bengal,Vegetables,Onion,21-10-2024,-,700.3,Metric Tonnes,"4,375.02","4,497.53","4,619.28",Rs./Quintal
West Bengal,Vegetables,Potato,21-10-2024,-,"2,168.60",Metric Tonnes,"2,376.46","2,411.66","2,441.51",Rs./Quintal
West Bengal,Vegetables,Onion,22-10-2024,-,730.4,Metric Tonnes,"4,391.61","4,513.45","4,634.54",Rs./Quintal
West Bengal,Vegetables,Potato,22-10-2024,-,"2,298.40",Metric Tonnes,"2,373.56","2,411.19","2,440.12",Rs./Quintal
West Bengal,Vegetables,Onion,23-10-2024,-,654.65,Metric Tonnes,"4,510.88","4,627.91","4,744.57",Rs./Quintal
West Bengal,Vegetables,Potato,23-10-2024,-,"2,258.20",Metric Tonnes,"2,356.29","2,399.23","2,448.81",Rs./Quintal
West Bengal,Vegetables,Onion,24-10-2024,-,722.93,Metric Tonnes,"4,546.72","4,663.42","4,785.40",Rs./Quintal
West Bengal,Vegetables,Potato,24-10-2024,-,"2,306.90",Metric Tonnes,"2,373.17","2,416.70","2,459.45",Rs./Quintal
West Bengal,Vegetables,Onion,25-10-2024,-,710.5,Metric Tonnes,"4,532.49","4,652.33","4,768.16",Rs./Quintal
West Bengal,Vegetables,Potato,25-10-2024,-,"2,279.10",Metric Tonnes,"2,372.44","2,412.72","2,462.68",Rs./Quintal
West Bengal,Vegetables,Onion,26-10-2024,-,638.2,Metric Tonnes,"4,567.87","4,701.54","4,833.12",Rs./Quintal
West Bengal,Vegetables,Potato,26-10-2024,-,"2,014.40",Metric Tonnes,"2,379.62","2,421.25","2,471.02",Rs./Quintal
West Bengal,Vegetables,Onion,27-10-2024,-,539.8,Metric Tonnes,"4,495.41","4,615.63","4,728.01",Rs./Quintal
West Bengal,Vegetables,Potato,27-10-2024,-,"2,172.10",Metric Tonnes,"2,391.78","2,434.16","2,477.58",Rs./Quintal
West Bengal,Vegetables,Onion,28-10-2024,-,842.5,Metric Tonnes,"4,616.23","4,824.59","4,974.78",Rs./Quintal
West Bengal,Vegetables,Potato,28-10-2024,-,"2,220.20",Metric Tonnes,"2,400.19","2,441.94","2,479.94",Rs./Quintal
West Bengal,Vegetables,Onion,29-10-2024,-,735.9,Metric Tonnes,"4,620.91","4,741.42","4,860.61",Rs./Quintal
West Bengal,Vegetables,Potato,29-10-2024,-,"2,314.80",Metric Tonnes,"2,435.07","2,484.86","2,531.82",Rs./Quintal
West Bengal,Vegetables,Onion,30-10-2024,-,645.05,Metric Tonnes,"4,653.93","4,782.89","4,896.04",Rs./Quintal
West Bengal,Vegetables,Potato,30-10-2024,-,"1,788.00",Metric Tonnes,"2,450.88","2,497.11","2,550.84",Rs./Quintal
West Bengal,Vegetables,Onion,31-10-2024,-,388.05,Metric Tonnes,"4,489.32","4,598.87","4,700.24",Rs./Quintal
West Bengal,Vegetables,Potato,31-10-2024,-,"1,482.20",Metric Tonnes,"2,421.13","2,471.03","2,532.47",Rs./Quintal
West Bengal,Vegetables,Onion,01-11-2024,-,510.5,Metric Tonnes,"4,555.62","4,680.32","4,793.95",Rs./Quintal
West Bengal,Vegetables,Potato,01-11-2024,-,"1,544.70",Metric Tonnes,"2,415.50","2,462.59","2,516.33",Rs./Quintal
West Bengal,Vegetables,Onion,02-11-2024,-,605.35,Metric Tonnes,"4,586.69","4,711.85","4,816.54",Rs./Quintal
West Bengal,Vegetables,Potato,02-11-2024,-,"1,809.60",Metric Tonnes,"2,436.31","2,482.26","2,531.58",Rs./Quintal
West Bengal,Vegetables,Onion,03-11-2024,-,488.75,Metric Tonnes,"4,533.74","4,652.40","4,760.84",Rs./Quintal
West Bengal,Vegetables,Potato,03-11-2024,-,"1,728.60",Metric Tonnes,"2,431.08","2,479.78","2,624.28",Rs./Quintal
West Bengal,Vegetables,Onion,04-11-2024,-,587.25,Metric Tonnes,"4,542.16","4,660.89","4,781.37",Rs./Quintal
West Bengal,Vegetables,Potato,04-11-2024,-,"1,924.00",Metric Tonnes,"2,425.03","2,472.36","2,511.80",Rs./Quintal
West Bengal,Vegetables,Onion,05-11-2024,-,714.55,Metric Tonnes,"4,551.11","4,673.31","4,786.08",Rs./Quintal
West Bengal,Vegetables,Potato,05-11-2024,-,"2,317.80",Metric Tonnes,"2,444.56","2,489.09","2,529.95",Rs./Quintal
West Bengal,Vegetables,Onion,06-11-2024,-,709.3,Metric Tonnes,"4,546.42","4,671.55","4,795.48",Rs./Quintal
West Bengal,Vegetables,Potato,06-11-2024,-,"2,378.70",Metric Tonnes,"2,435.43","2,485.17","2,526.23",Rs./Quintal
West Bengal,Vegetables,Onion,07-11-2024,-,566.35,Metric Tonnes,"4,557.36","4,678.42","4,804.26",Rs./Quintal
West Bengal,Vegetables,Potato,07-11-2024,-,"1,770.60",Metric Tonnes,"2,446.27","2,493.41","2,531.64",Rs./Quintal
West Bengal,Vegetables,Onion,08-11-2024,-,593.2,Metric Tonnes,"4,633.91","4,763.17","4,892.39",Rs./Quintal
West Bengal,Vegetables,Potato,08-11-2024,-,"1,814.10",Metric Tonnes,"2,445.75","2,509.96","2,560.80",Rs./Quintal
West Bengal,Vegetables,Onion,09-11-2024,-,600.05,Metric Tonnes,"4,837.34","4,956.15","5,058.82",Rs./Quintal
West Bengal,Vegetables,Potato,09-11-2024,-,"1,858.50",Metric Tonnes,"2,443.02","2,494.87","2,544.41",Rs./Quintal
West Bengal,Vegetables,Onion,10-11-2024,-,615.8,Metric Tonnes,"4,911.62","5,035.84","5,178.08",Rs./Quintal
West Bengal,Vegetables,Potato,10-11-2024,-,"2,041.80",Metric Tonnes,"2,465.83","2,514.95","2,550.80",Rs./Quintal
West Bengal,Vegetables,Onion,11-11-2024,-,793.25,Metric Tonnes,"5,288.95","5,446.15","5,604.46",Rs./Quintal
West Bengal,Vegetables,Potato,11-11-2024,-,"2,290.00",Metric Tonnes,"2,470.23","2,518.44","2,555.76",Rs./Quintal
West Bengal,Vegetables,Onion,12-11-2024,-,654.9,Metric Tonnes,"5,181.69","5,321.11","5,468.12",Rs./Quintal
West Bengal,Vegetables,Potato,12-11-2024,-,"2,266.40",Metric Tonnes,"2,485.07","2,531.16","2,568.08",Rs./Quintal
West Bengal,Vegetables,Onion,13-11-2024,-,656.4,Metric Tonnes,"5,224.48","5,390.43","5,547.15",Rs./Quintal
West Bengal,Vegetables,Potato,13-11-2024,-,"1,928.50",Metric Tonnes,"2,466.41","2,509.55","2,550.26",Rs./Quintal
West Bengal,Vegetables,Onion,14-11-2024,-,535.5,Metric Tonnes,"5,384.58","5,533.57","5,685.12",Rs./Quintal
West Bengal,Vegetables,Potato,14-11-2024,-,"1,440.60",Metric Tonnes,"2,495.90","2,532.90","2,676.42",Rs./Quintal
West Bengal,Vegetables,Onion,15-11-2024,-,806.05,Metric Tonnes,"4,634.98","4,757.30","4,879.15",Rs./Quintal
West Bengal,Vegetables,Potato,15-11-2024,-,"1,710.70",Metric Tonnes,"2,491.63","2,528.87","2,567.43",Rs./Quintal
West Bengal,Vegetables,Onion,16-11-2024,-,618.6,Metric Tonnes,"5,133.09","5,285.57","5,438.76",Rs./Quintal
West Bengal,Vegetables,Potato,16-11-2024,-,"1,703.20",Metric Tonnes,"2,497.43","2,539.63","2,581.12",Rs./Quintal
West Bengal,Vegetables,Onion,17-11-2024,-,518.65,Metric Tonnes,"5,117.40","5,248.69","5,374.29",Rs./Quintal
West Bengal,Vegetables,Potato,17-11-2024,-,"1,791.10",Metric Tonnes,"2,498.98","2,537.06","2,576.46",Rs./Quintal
West Bengal,Vegetables,Onion,18-11-2024,-,751,Metric Tonnes,"5,211.03","5,358.07","5,486.29",Rs./Quintal
West Bengal,Vegetables,Potato,18-11-2024,-,"2,014.30",Metric Tonnes,"2,492.06","2,529.79","2,563.54",Rs./Quintal
